VolumeID,DSC (points) single output,DSC (bboxes) single output,DSC (mixed) single output,DSC (points) Ch:0,DSC (points) Ch:1,DSC (points) Ch:2,DSC (boxes) Ch:0,DSC (boxes) Ch:1,DSC (boxes) Ch:2,DSC (combined) Ch:0,DSC (combined) Ch:1,DSC (combined) Ch:2
1.3.6.1.4.1.14519.5.2.1.6279.6001.135657246677982059395844827629,0.9320022603254846,0.9492375989289253,0.9477726574601051,0.013613670856284451,0.005063186821543186,0.0015240788571263192,0.7692718058764278,0.8075048733412512,0.7960396040052717,0.7953890490367126,0.7674323216227579,0.7193675889856262
1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628,0.44545454629476583,0.8703703707704619,0.8309455592236517,0.8254486136615846,0.007024948298504423,0.001945540197610411,0.8857644993220307,0.8542372883826487,0.8433333335944444,0.8659793816735749,0.8433333335944444,0.8161290325546305
1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097,0.07713761159953234,0.8382081280912709,0.826660634861897,0.010407679785678381,0.0016500510526510942,0.0008446312787099831,0.8673684211922438,0.8554572272807697,0.8133704737108909,0.8534396811032505,0.8261682244615249,0.7826086958450676
1.3.6.1.4.1.14519.5.2.1.6279.6001.137773550852881583165286615668,0.7288159371587817,0.9122263984120174,0.9070429942627408,0.003906559330843958,0.0012250754272684658,0.00036028263570222563,0.8718750002001953,0.8467153286909265,0.8323699424387717,0.8652694612795367,0.8256624828093968,0.8005427411118823
1.3.6.1.4.1.14519.5.2.1.6279.6001.138080888843357047811238713686,0.006283613720675411,0.7847533634700075,0.7510729616404797,0.05192266840654674,0.008683148447045416,0.002344595521630592,0.905747126509006,0.888235294199827,0.8648266101452041,0.8995502249628559,0.8693790150825275,0.8444139822862139
1.3.6.1.4.1.14519.5.2.1.6279.6001.138813197521718693188313387015,0.0842159251420896,0.927919976484872,0.9338677354898747,0.004934906096815024,0.0019063859261913962,0.0005405614626253114,0.8635235732856553,0.8722316866142921,0.8552703441533204,0.8863636364282025,0.832207792294957,0.7978463045531834
1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124,0.7348459194937873,0.8711656442244721,0.8612670409537823,0.005516364235284644,0.0015968165076153007,0.0004806536896525429,0.9210526316828255,0.9267080746252073,0.9142156863796377,0.9317889318767195,0.9077669904031954,0.8976190477409297
1.3.6.1.4.1.14519.5.2.1.6279.6001.139258777898746693365877042411,0.08902923501597519,0.9234576630858303,0.9166958348063186,0.02059207758997147,0.007875663113340372,0.002569477946247115,0.8382650993436837,0.8869960250071937,0.8764568764790287,0.8760330578745242,0.879488091027464,0.8552653749190792
1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,0.05325070294309692,0.9227963525992308,0.9098797081621219,0.053962170878539925,0.00770208275427986,0.002465173225292477,0.8308605342082787,0.799628942579022,0.7709890110896752,0.8092759111172382,0.7697715290993975,0.7378559465084357
1.3.6.1.4.1.14519.5.2.1.6279.6001.140253591510022414496468423138,0.02483908985246368,0.8977011494840798,0.8918918919527635,0.6374624569894175,0.0437567126817395,0.006708329109047233,0.8964571910695427,0.9127696913479127,0.8936086140577291,0.8995305164424068,0.9123056600028142,0.8888242142133466
